20260323DT000000,20000.0,20000.0,20000.0,20000.0,0
20260324DT000000,20000.0,20000.0,19336.294692999985,19336.294692999985,0
20260325DT000000,19336.294692999985,19336.294692999985,18488.970722999988,18488.970722999988,0
20260326DT000000,18488.970722999988,18488.970722999988,17872.49340953731,18209.24661219714,0
20260327DT000000,18209.24661219714,18209.24661219714,17714.782764790223,18075.114590361874,0
20260330DT000000,18075.114590361874,18998.19572299999,18075.114590361874,18771.995722999993,0
20260331DT000000,18771.995722999993,18771.995722999993,18071.525722999995,18223.965722999994,0
20260401DT000000,18223.965722999994,19767.935722999995,18223.965722999994,19767.935722999995,0
20260402DT000000,19767.935722999995,19767.935722999995,18830.555722999994,18830.555722999994,0
20260406DT000000,18830.555722999994,19073.94,18830.555722999994,18991.77,0
20260407DT000000,18991.77,18991.77,18287.85298990392,18365.338882264212,0
20260408DT000000,18365.338882264212,19875.895695417003,18365.338882264212,19671.674230348362,0
20260409DT000000,19671.674230348362,19671.674230348362,19174.74359515108,19390.289168307918,0
20260410DT000000,19390.289168307918,19390.289168307918,19096.16,19096.16,0
20260413DT000000,19096.16,19096.16,18693.030000000002,18834.1,0
20260414DT000000,18834.1,19959.059999999998,18834.1,19959.059999999998,0
20260415DT000000,19959.059999999998,20344.429999999997,19959.059999999998,20333.749999999996,0
20260416DT000000,20333.749999999996,20629.229999999996,20333.749999999996,20596.3,0
20260417DT000000,20596.3,21448.919999999995,20596.3,21448.919999999995,0
20260420DT000000,21448.919999999995,21448.919999999995,21215.74,21215.74,0
