20260323DT000000,20000.0,20254.51907714844,19548.92023071289,20012.6,0
20260324DT000000,20012.6,20320.04,19992.44,20249.48,0
20260325DT000000,20249.48,20249.48,19715.23923095703,19962.2,0
20260326DT000000,19962.2,20833.499475188888,19962.2,20833.499475188888,0
20260327DT000000,20833.499475188888,21582.775236964266,20752.55834170248,20752.55834170248,0
20260330DT000000,20752.55834170248,20879.711720000003,20049.091720000004,20269.24172,0
20260331DT000000,20269.24172,22034.01172,20269.24172,22034.01172,0
20260401DT000000,22034.01172,22863.441720000003,22034.01172,22550.47172,0
20260402DT000000,22550.47172,22577.841720000004,21934.051720000003,22575.461720000003,0
20260406DT000000,22575.461720000003,22869.39172,22563.56172,22869.39172,0
20260407DT000000,22869.39172,22924.27783021555,22149.638992222604,22924.27783021555,0
20260408DT000000,22924.27783021555,24711.45308408816,22924.27783021555,24678.8420802732,0
20260409DT000000,24678.8420802732,25193.02023642096,24496.722885083447,25124.200000000004,0
20260410DT000000,25124.200000000004,25240.82,24927.85,24996.87,0
20260413DT000000,24996.87,25430.03,24752.92,25407.42,0
20260414DT000000,25407.42,26642.64,25407.42,26642.64,0
20260415DT000000,26642.64,27305.47,26642.64,27305.47,0
20260416DT000000,27305.47,27567.27,27190.04,27485.16,0
20260417DT000000,27485.16,28684.68,27485.16,28468.1,0
20260420DT000000,28468.100000000002,28468.100000000002,28043.865799,28250.329999999998,0
20260421DT000000,28250.329999999998,28549.02,27611.3,27723.16,0
20260422DT000000,27723.16,28563.3,27723.16,28563.3,0
