20260323DT000000,20000.0,20142.425,19873.400289764402,20110.774999999998,0
20260324DT000000,20186.734999999997,20294.345,19996.835,20250.034999999996,0
20260325DT000000,19952.524999999998,20085.454710235594,19920.87456535339,20028.484999999997,0
20260326DT000000,19996.835,20446.264999999996,19996.835,20446.264999999996,0
20260327DT000000,20639.206565,20639.206565,20333.206565,20362.007180234377,0
20260330DT000000,20521.486565000003,20639.206565,20113.606301328127,20170.486565000003,0
20260331DT000000,20445.526565,20920.726565000004,20426.806565000003,20902.726565000004,0
20260401DT000000,21116.566565,21264.526565,20639.206565,21141.766565,0
20260402DT000000,20786.806565000003,21171.286565,20639.206565,21158.326565000003,0
20260406DT000000,21246.886565,21327.166565000003,20639.206565,21280.726565000004,0
