20260323DT000000,20000.0,20071.440110000003,19835.82011,19835.82011,0
20260324DT000000,19835.82011,19835.82011,19674.66022,19674.66022,0
20260325DT000000,19674.66022,19705.98022,19354.50022,19508.020220000002,0
20260326DT000000,19508.020220000002,19508.020220000002,19194.540250011672,19314.071361997103,0
20260327DT000000,19314.071361997103,19314.071361997103,19277.798449443588,19277.798449443588,0
20260330DT000000,19277.798449443588,19277.798449443588,19255.510525,19255.510525,0
20260331DT000000,19255.510525,19318.230525000003,18990.990525,19094.670525,0
20260401DT000000,19094.670525,20713.590525000003,19094.670525,20713.590525000003,0
20260402DT000000,20713.590525000003,20713.590525000003,19897.110525000004,20307.510525,0
20260406DT000000,20307.510525,20745.990525,20307.510525,20656.350525,0
20260407DT000000,20656.350525,20656.350525,20252.250037229445,20252.250037229445,0
20260408DT000000,20252.250037229445,21656.29116470728,20252.250037229445,21476.13308930605,0
20260409DT000000,21476.13308930605,21476.13308930605,21020.972109746315,21372.23941553021,0
20260410DT000000,21372.23941553021,21372.23941553021,21009.0,21009.0,0
20260413DT000000,21009.0,21109.0,20555.0,21001.0,0
20260414DT000000,21001.0,22261.0,21001.0,22261.0,0
20260415DT000000,22261.0,22694.0,22261.0,22682.0,0
20260416DT000000,22682.0,23150.0,22682.0,23150.0,0
20260417DT000000,23150.0,23979.0,23150.0,23979.0,0
20260420DT000000,23979.0,23979.0,23760.000488,23773.0,0
20260421DT000000,23773.0,23773.0,23773.0,23773.0,0
