20260323DT000000,20000.0,20000.0,19286.52463,19286.52463,0
20260323T000000,20000.0,20000.0,19286.52463,19286.52463,0
20260324DT000000,19286.52463,19286.52463,19286.52463,19286.52463,0
20260324T000000,19286.52463,19286.52463,19286.52463,19286.52463,0
20260325DT000000,19286.52463,19286.52463,19101.62397387207,19101.62397387207,0
20260325T000000,19286.52463,19286.52463,19101.62397387207,19101.62397387207,0
20260326DT000000,19101.62397387207,19101.62397387207,18215.73835463944,18215.73835463944,0
20260326T000000,19101.62397387207,19101.62397387207,18215.738354639438,18215.738354639438,0
20260327DT000000,18215.73835463944,18215.73835463944,18184.67917563244,18184.67917563244,0
20260327T000000,18215.738354639438,18215.738354639438,18184.67917563244,18184.67917563244,0
20260330DT000000,18184.67917563244,18184.67917563244,18183.48565,18183.48565,0
20260330T000000,18184.67917563244,18184.67917563244,18183.48565,18183.48565,0
20260331DT000000,18183.48565,19075.532355,17848.892354999996,19075.532355,0
20260331T000000,18183.48565,19075.532354999996,17848.892354999996,19075.532354999996,0
20260401DT000000,19075.532355,20447.52,19075.532355,20122.02,0
20260401T000000,19075.532354999996,20447.519999999997,19075.532354999996,20122.02,0
20260402DT000000,20122.02,20122.02,18650.78,19514.78,0
20260402T000000,20122.02,20122.02,18650.78,19514.78,0
20260406DT000000,19514.78,19944.15,19514.78,19818.15,0
20260406T000000,19514.78,19944.15,19514.78,19818.15,0
20260407DT000000,19818.15,19818.15,18914.95777230366,18914.95777230366,0
20260407T000000,19818.15,19818.15,18914.95777230366,18914.95777230366,0
20260408DT000000,18914.95777230366,18914.95777230366,18898.285497267258,18911.466326584054,0
20260408T000000,18914.95777230366,18914.95777230366,18898.285497267258,18911.466326584054,0
20260409DT000000,18911.466326584054,19194.55,18911.466326584054,19194.55,0
20260409T000000,18911.466326584054,19194.55,18911.466326584054,19194.55,0
20260410DT000000,19194.55,19397.35,19112.65,19210.15,0
20260410T000000,19194.55,19397.35,19112.649999999998,19210.149999999998,0
20260413DT000000,19210.15,19588.45,19007.35,19553.35,0
20260413T000000,19210.149999999998,19588.45,19007.35,19553.35,0
20260414DT000000,19553.35,20832.55,19553.35,20824.75,0
20260414T000000,19553.35,20832.55,19553.35,20824.75,0
20260415DT000000,20824.75,21756.85,20824.75,21756.85,0
20260415T000000,20824.75,21756.85,20824.75,21756.85,0
20260416DT000000,21756.85,22205.35,21612.55,22061.05,0
20260416T000000,21756.85,22205.350000000002,21612.55,22061.05,0
20260417DT000000,22061.05,22985.35,22061.05,22887.85,0
20260417T000000,22061.05,22985.350000000002,22061.05,22887.850000000002,0
20260420DT000000,22887.85,22887.85,22311.703552,22654.1,0
20260420T000000,22887.850000000002,22887.850000000002,22311.703552,22654.100000000002,0
20260421DT000000,22654.1,22973.9,22331.814647,22331.814647,0
20260421T000000,22654.100000000002,22973.9,22331.814647,22331.814647,0
20260422DT000000,22331.814647,22807.594647,22331.814647,22807.594647,0
20260422T000000,22331.814647,22807.594646999998,22331.814647,22807.594646999998,0
20260423T000000,22807.594646999998,22807.594646999998,22754.674647,22754.674647,0
