20260323DT000000,20000.0,20031.434979999998,19520.306659999995,19520.306659999995,0
20260324DT000000,19520.306659999995,19520.306659999995,19520.306659999995,19520.306659999995,0
20260325DT000000,19520.306659999995,19664.66900624268,19260.99005497925,19355.819670000004,0
20260326DT000000,19355.819670000004,19355.819670000004,18949.265742518775,18949.265742518775,0
20260327DT000000,18949.265742518775,18949.265742518775,18915.503837817636,18915.503837817636,0
20260330DT000000,18915.503837817636,18915.503837817636,18914.206504999995,18914.206504999995,0
20260331DT000000,18914.206504999995,19836.213209999994,18627.51320999999,19836.213209999994,0
20260401DT000000,19836.213209999994,20860.05320999999,19836.213209999994,20518.773209999992,0
20260402DT000000,20518.773209999992,20551.953209999992,19741.41320999999,20547.213209999994,0
20260406DT000000,20547.213209999994,21011.73320999999,20547.213209999994,20897.973209999996,0
20260407DT000000,20897.973209999996,20897.973209999996,20280.283766976092,20285.562076869566,0
20260408DT000000,20285.562076869566,20436.62533598716,20002.86439575078,20301.852507784206,0
20260409DT000000,20301.852507784206,20713.645000000004,20061.181910747648,20713.645000000004,0
20260410DT000000,20713.645000000004,20924.145000000004,20608.395000000004,20738.905,0
20260413DT000000,20738.905,21361.984935760498,20271.595,21361.984935760498,0
20260414DT000000,21361.984935760498,22511.315000000002,21361.984935760498,22494.475000000006,0
20260415DT000000,22494.475000000006,23479.614999999998,22443.955,23395.415,0
20260416DT000000,23395.415,23963.765000000007,23323.845,23715.375,0
20260417DT000000,23715.375,24805.765000000007,23715.375,24729.985,0
20260420DT000000,24729.985,24729.985,24494.224358,24498.300767,0
20260421DT000000,24498.300767,24498.300767,24498.300767,24498.300767,0
